"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
554625629,"2025-08-21 18:40:12","2025-08-21 21:21:15","2025-08-22 09:46:09","Shopee TH - CPS",-,"209481674287297 | 250821E0K0CJV1",0.09,0.00,MKK,Pending,,,,,"แปรงสีฟันถ่าน ขนนุ่มสไตล์ญี่ปุ่น พร้อมบรรจุภัณฑ์แบบหลอด",กลุ่มผลิตภัณฑ์เพื่อสุขภาพ,"EXISTING | APP","546902777 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554625632,"2025-08-21 18:40:12","2025-08-21 21:21:15","2025-08-22 09:46:09","Shopee TH - CPS",-,"209481674287297 | 250821E0K0CJV1",0.18,0.00,MKK,Pending,,,,,"แปรงสีฟันถ่าน ขนนุ่มสไตล์ญี่ปุ่น พร้อมบรรจุภัณฑ์แบบหลอด",กลุ่มผลิตภัณฑ์เพื่อสุขภาพ,"EXISTING | APP","546902777 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554625634,"2025-08-21 18:40:12","2025-08-21 21:21:15","2025-08-22 09:46:10","Shopee TH - CPS",-,"209481674287297 | 250821E0K0CJV1",0.28,0.00,MKK,Pending,,,,,"แปรงสีฟันถ่าน ขนนุ่มสไตล์ญี่ปุ่น พร้อมบรรจุภัณฑ์แบบหลอด",กลุ่มผลิตภัณฑ์เพื่อสุขภาพ,"EXISTING | APP","546902777 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554625636,"2025-08-21 18:40:12","2025-08-21 21:21:15","2025-08-22 09:46:10","Shopee TH - CPS",-,"209481674287297 | 250821E0K0CJV1",0.18,0.00,MKK,Pending,,,,,"แปรงสีฟันถ่าน ขนนุ่มสไตล์ญี่ปุ่น พร้อมบรรจุภัณฑ์แบบหลอด",กลุ่มผลิตภัณฑ์เพื่อสุขภาพ,"EXISTING | APP","546902777 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554625640,"2025-08-21 18:40:12","2025-08-21 21:21:15","2025-08-22 09:46:10","Shopee TH - CPS",-,"209481674287297 | 250821E0K0CJV1",0.09,0.00,MKK,Pending,,,,,"แปรงสีฟันถ่าน ขนนุ่มสไตล์ญี่ปุ่น พร้อมบรรจุภัณฑ์แบบหลอด",กลุ่มผลิตภัณฑ์เพื่อสุขภาพ,"EXISTING | APP","546902777 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554625641,"2025-08-21 18:40:12","2025-08-21 21:21:15","2025-08-22 09:46:10","Shopee TH - CPS",-,"209481674287297 | 250821E0K0CJV1",0.28,0.00,MKK,Pending,,,,,"แปรงสีฟันถ่าน ขนนุ่มสไตล์ญี่ปุ่น พร้อมบรรจุภัณฑ์แบบหลอด",กลุ่มผลิตภัณฑ์เพื่อสุขภาพ,"EXISTING | APP","546902777 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554640813,"2025-08-21 16:11:38","2025-08-21 22:37:45","2025-08-22 09:58:38","Shopee PH - CPS",-,"209486264280262 | 250821E4USRE07",2.45,0.03,MP,Pending,,,68a6d4ba291ab3b9e25f9cf0,,"KIMBERLY GUMMY CANDY 1KG","Food & Beverage","EXISTING | APP","43060029 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554640816,"2025-08-21 16:11:38","2025-08-21 22:37:45","2025-08-22 09:58:38","Shopee PH - CPS",-,"209486264280262 | 250821E4USRE07",2.45,0.03,MP,Pending,,,68a6d4ba291ab3b9e25f9cf0,,"KIMBERLY GUMMY CANDY 1KG","Food & Beverage","EXISTING | APP","43060029 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554640819,"2025-08-21 16:11:38","2025-08-21 22:37:45","2025-08-22 09:58:38","Shopee PH - CPS",-,"209486264280262 | 250821E4USRE07",2.80,0.03,MP,Pending,,,68a6d4ba291ab3b9e25f9cf0,,"KIMBERLY GUMMY CANDY 1KG","Food & Beverage","EXISTING | APP","43060029 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554640821,"2025-08-21 16:11:38","2025-08-21 22:37:45","2025-08-22 09:58:38","Shopee PH - CPS",-,"209486264280262 | 250821E4USRE07",2.63,0.03,MP,Pending,,,68a6d4ba291ab3b9e25f9cf0,,"KIMBERLY GUMMY CANDY 1KG","Food & Beverage","EXISTING | APP","43060029 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554647804,"2025-08-21 15:19:25","2025-08-21 21:01:23","2025-08-22 10:05:34","Shopee PH - CPS",-,"209480483204896 | 250821DYFGFRF5",1.91,0.02,MP,Pending,,,68a6c87cab75963f6610742d,,"Wooden Mortar and Pestle Set Garlic Pugging Pot Herb","Home & Living","EXISTING | APP","165114615 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554653220,"2025-08-21 15:04:05","2025-08-21 19:56:30","2025-08-22 10:10:44","Shopee PH - CPS",-,"209476589258099 | 250821DUUEWSF3",0.75,0.01,MP,Pending,,,68a6c4e48ee8f22c76dc1d96,,"Clear Data Cable Storage Box Portable Cable Protective Cover Storage of Outdoor Travel Storage Bag","Mobile & Gadgets","EXISTING | APP","1248111876 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554653222,"2025-08-21 15:04:05","2025-08-21 19:56:30","2025-08-22 10:10:44","Shopee PH - CPS",-,"209476589258098 | 250821DUUEWSF2",1.21,0.01,MP,Pending,,,68a6c4e48ee8f22c76dc1d96,,"2in1 Transparent Soap Toothbrush Holder Easy Draining Portable Soap Box For Business Trips Outdoor","Home & Living","EXISTING | APP","1145354966 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554640657,"2025-08-21 14:52:37","2025-08-21 22:23:32","2025-08-22 09:58:29","Shopee PH - CPS",-,"209485412224092 | 250821E42D5FNC",2.15,0.01,MP,Pending,,,68a6c235898f735012e4c99e,,"8 Way or 4 Way Splitter - DC Power Supply Cable for 12V for CCTV Nashantoo","Cameras & Drones","EXISTING | APP","213244405 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554674324,"2025-08-21 14:44:39","2025-08-21 15:28:28","2025-08-22 10:28:38","Shopee PH - CPS",-,"209460508239713 | 250821DCV6V5K7",1.73,0.02,MP,Pending,,,68a6c0571d4cac3c4d48d7d1,,"Fashion Maternity Loose Shorts Casual For Pegnant Women Abdomen High Waist","Women Clothes","EXISTING | APP","49786145 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554676649,"2025-08-21 14:35:48","2025-08-21 14:52:01","2025-08-22 10:30:35","Shopee PH - CPS",-,"209458321219310 | 250821DAU15C65",13.21,0.16,MP,Pending,,,68a6be43cb70165dd125bc5a,,"5.5L Best Foods Wonder Mayo Salad and Sandwich Partner Mayonnaise","Food & Beverage","EXISTING | APP","92745541 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554673653,"2025-08-21 14:25:23","2025-08-21 15:47:42","2025-08-22 10:28:11","Shopee PH - CPS",-,"209461661283250 | 250821DDXJG84U",2.42,0.03,MP,Pending,,,68a6bbd2be82233c3c460a04,,"Premium Cinnamon Sticks – 100% Natural, Authentic, and Versatile for Cooking, Tea, and Garden","Food & Beverage","EXISTING | APP","742816628 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554673657,"2025-08-21 14:25:23","2025-08-21 15:47:42","2025-08-22 10:28:11","Shopee PH - CPS",-,"209461661283250 | 250821DDXJG84U",2.79,0.03,MP,Pending,,,68a6bbd2be82233c3c460a04,,"Original Dried Cloves- Whole Imported ( 50g, 100g, 250g ) Pure and Natural","Food & Beverage","EXISTING | APP","742816628 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554661278,"2025-08-21 14:03:38","2025-08-21 18:26:54","2025-08-22 10:18:06","Shopee PH - CPS",-,"209471214221081 | 250821DPU8VY7P",1.72,0.02,MP,Pending,,,68a6b6ba61171130945cce97,,"10m/20m/30m High Pressure Car Wash Sprayer Washer Spray Gun Set Machine Garden Hose With Spary","Home & Living","EXISTING | APP","1156138378 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554667355,"2025-08-21 14:02:17","2025-08-21 17:04:49","2025-08-22 10:22:57","Shopee PH - CPS",-,"209466289222631 | 250821DJ8G1VP5",0.53,0.01,MP,Pending,,,68a6b666090220f5732fcfba,,"Refrigerator Door Closer No-Punch Safety Buckle Baby Seat Belt Auto Lock Water Dispenser Drawer Snap","Mom & Baby","EXISTING | APP","703128616 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554666485,"2025-08-21 13:36:22","2025-08-21 17:24:49","2025-08-22 10:22:17","Shopee PH - CPS",-,"209467489226953 | 250821DKC8EVG8",1.91,0.02,MP,Pending,,,68a6b0556cac5d86ed693229,,"UISN #C086 Women's vest shorts suit home wear European and American style pajamas","Women Clothes","EXISTING | APP","50099410 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554666486,"2025-08-21 13:36:22","2025-08-21 17:24:49","2025-08-22 10:22:17","Shopee PH - CPS",-,"209467489226953 | 250821DKC8EVG8",1.87,0.02,MP,Pending,,,68a6b0556cac5d86ed693229,,"UISN #C086 Women's vest shorts suit home wear European and American style pajamas","Women Clothes","EXISTING | APP","50099410 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554666491,"2025-08-21 13:36:22","2025-08-21 17:24:49","2025-08-22 10:22:17","Shopee PH - CPS",-,"209467489226953 | 250821DKC8EVG8",1.87,0.02,MP,Pending,,,68a6b0556cac5d86ed693229,,"UISN #C086 Women's vest shorts suit home wear European and American style pajamas","Women Clothes","EXISTING | APP","50099410 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
