"Conversion ID","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Publisher Sub ID 5","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
545926648,"2025-08-07 20:36:42","2025-08-07 21:05:27","TikTok Shop ID - CPS",-,579908530688329691,0.58,0.01,RAMPUP,Pending,,,,,,1729981564032615462,"Missoofficial.id JP1815 Jepit Clips Rambut Model Bunga Kamboja Plastik Akrilik Aksesoris Rambut Gaya Korea",1729981271839704102,MISSOOFFICIAL.ID
545926751,"2025-08-07 20:35:27","2025-08-07 21:05:32","TikTok Shop ID - CPS",-,579908551916553927,2.13,0.09,RAMPUP,Pending,,,,,,1731772644638557693,"IRU KIDS - Setelan Piyama Anak Printing Lengan Panjang Cowok dan Cewek Unisex",1731772435013797373,"IRU KIDS"
545926753,"2025-08-07 20:35:27","2025-08-07 21:05:33","TikTok Shop ID - CPS",-,579908551916553927,2.13,0.09,RAMPUP,Pending,,,,,,1731772643422668285,"IRU KIDS - Setelan Piyama Anak Printing Lengan Panjang Cowok dan Cewek Unisex",1731772435013797373,"IRU KIDS"
545926756,"2025-08-07 20:35:27","2025-08-07 21:05:33","TikTok Shop ID - CPS",-,579908551916553927,2.13,0.09,RAMPUP,Pending,,,,,,1731772644639213053,"IRU KIDS - Setelan Piyama Anak Printing Lengan Panjang Cowok dan Cewek Unisex",1731772435013797373,"IRU KIDS"
545926782,"2025-08-07 20:35:10","2025-08-07 21:05:34","TikTok Shop ID - CPS",-,579908574111958975,1.86,0.01,RAMPUP,Pending,,,,,,1730866695960888529,"singlet bayi/anak warna seri tua dan seri muda",1730730570552542417,"Ihsan baby"
545926786,"2025-08-07 20:35:10","2025-08-07 21:05:34","TikTok Shop ID - CPS",-,579908575812814783,2.46,0.08,RAMPUP,Pending,,,,,,1729725905865116051,"Basic T-shirt Lengan Pendek Kerah Kotak Slim Fit Fashion Wanita Croptop Korean Style Variasi Putih Hitam Atasan Kaos Coklat Polos Nyaman Polos Nyaman Panjang Dalaman Melar",1729725906202036627,"Fashion Oreo"
545926844,"2025-08-07 20:34:20","2025-08-07 21:05:37","TikTok Shop ID - CPS",-,579908494145586515,0.48,0.00,RAMPUP,Pending,,,,,,1729563449791907485,"[NEW] kaos kaki tebal dewasa motif polos strip - kaos kaki casual panjang lembut dan nyaman - kaos kaki bersepeda gym dan aerobic unisex",1729460817502307997,sock.cing.lancar
545926846,"2025-08-07 20:34:20","2025-08-07 21:05:37","TikTok Shop ID - CPS",-,579908494145586515,0.48,0.00,RAMPUP,Pending,,,,,,1729563449791973021,"[NEW] kaos kaki tebal dewasa motif polos strip - kaos kaki casual panjang lembut dan nyaman - kaos kaki bersepeda gym dan aerobic unisex",1729460817502307997,sock.cing.lancar
545926847,"2025-08-07 20:34:20","2025-08-07 21:05:37","TikTok Shop ID - CPS",-,579908494145586515,0.48,0.00,RAMPUP,Pending,,,,,,1729563449792104093,"[NEW] kaos kaki tebal dewasa motif polos strip - kaos kaki casual panjang lembut dan nyaman - kaos kaki bersepeda gym dan aerobic unisex",1729460817502307997,sock.cing.lancar
545926849,"2025-08-07 20:34:20","2025-08-07 21:05:37","TikTok Shop ID - CPS",-,579908494145586515,0.48,0.00,RAMPUP,Pending,,,,,,1729563449874089629,"[NEW] kaos kaki tebal dewasa motif polos strip - kaos kaki casual panjang lembut dan nyaman - kaos kaki bersepeda gym dan aerobic unisex",1729460817502307997,sock.cing.lancar
545926851,"2025-08-07 20:34:20","2025-08-07 21:05:37","TikTok Shop ID - CPS",-,579908494145586515,0.48,0.00,RAMPUP,Pending,,,,,,1729563449856394909,"[NEW] kaos kaki tebal dewasa motif polos strip - kaos kaki casual panjang lembut dan nyaman - kaos kaki bersepeda gym dan aerobic unisex",1729460817502307997,sock.cing.lancar
545926854,"2025-08-07 20:34:20","2025-08-07 21:05:37","TikTok Shop ID - CPS",-,579908494145586515,0.48,0.00,RAMPUP,Pending,,,,,,1729460817613194909,"[NEW] kaos kaki tebal dewasa motif polos strip - kaos kaki casual panjang lembut dan nyaman - kaos kaki bersepeda gym dan aerobic unisex",1729460817502307997,sock.cing.lancar
545927123,"2025-08-07 20:33:19","2025-08-07 21:05:53","TikTok Shop ID - CPS",-,579908523484218754,3.56,0.12,RAMPUP,Pending,,,,,,1729673237132642200,"Azarine All sunscreen Series sunscreen bruntusan Berminyak Facial",1729673202895390616,azarinecosmetic
545927309,"2025-08-07 20:30:38","2025-08-07 21:06:01","TikTok Shop ID - CPS",-,579908501654177668,0.49,0.02,RAMPUP,Pending,,,,,,1729557920824526162,"TC Hiasan Rumbai Metalik Hiasan Natal R949",1729557920824395090,Tokocollection.id
545927310,"2025-08-07 20:30:38","2025-08-07 21:06:01","TikTok Shop ID - CPS",-,579908501654177668,0.49,0.02,RAMPUP,Pending,,,,,,1729557920824657234,"TC Hiasan Rumbai Metalik Hiasan Natal R949",1729557920824395090,Tokocollection.id
545927315,"2025-08-07 20:30:38","2025-08-07 21:06:02","TikTok Shop ID - CPS",-,579908501654177668,0.24,0.01,RAMPUP,Pending,,,,,,1729557920824460626,"TC Hiasan Rumbai Metalik Hiasan Natal R949",1729557920824395090,Tokocollection.id
545927316,"2025-08-07 20:30:38","2025-08-07 21:06:02","TikTok Shop ID - CPS",-,579908501654177668,0.38,0.01,RAMPUP,Pending,,,,,,1729549387581851986,"Pompa Balon Tangan Manual / Alat Pompa Tiup Angin Balloon Bola Pelampung Ban Renang / Portable Manual Hand Pump / Pompa Mini Multiwarna Serbaguna R680",1729549387581524306,Tokocollection.id
545927318,"2025-08-07 20:30:38","2025-08-07 21:06:02","TikTok Shop ID - CPS",-,579908501654177668,0.49,0.02,RAMPUP,Pending,,,,,,1729557920824591698,"TC Hiasan Rumbai Metalik Hiasan Natal R949",1729557920824395090,Tokocollection.id
545927402,"2025-08-07 20:29:23","2025-08-07 21:06:05","TikTok Shop ID - CPS",-,579908499570066926,0.64,0.02,RAMPUP,Pending,,,,,,1729697809388439582,"Bros / Pin motif Bunga Hias Mutiara Imitasi Untuk Aksesoris Scarf / Syal Wanita Clips Pearl",1729697809388177438,Hasbro755
545927443,"2025-08-07 20:28:48","2025-08-07 21:06:07","TikTok Shop ID - CPS",-,579908453951965137,6.41,0.13,RAMPUP,Pending,,,,,,1729784673883817864,"Tegek Bendera 720cm/7 meter, Joran Tegek Pancing Kuat Tongkat Bendera Sholawat",1729784681286829960,"pandawa ceria"
545927646,"2025-08-07 20:28:13","2025-08-07 21:06:20","TikTok Shop ID - CPS",-,579908475538605671,0.18,0.00,RAMPUP,Pending,,,,,,1729706173660826017,"ISI 1 Lembar TIMAH LEMPENG atau LEMPIT panjang 12cm alat pancing",1729571803570276769,"TIRTO PANCING"
545927678,"2025-08-07 20:27:56","2025-08-07 21:06:21","TikTok Shop ID - CPS",-,579908459933238853,4.82,0.03,RAMPUP,Pending,,,,,,1729384319027545491,"Lampu Tumblr Anggur Warna Rainbow 8 Meter / Lampu Hias Anggur",1729384318911350163,"Karakter Shop"
545927683,"2025-08-07 20:27:52","2025-08-07 21:06:21","TikTok Shop ID - CPS",-,579908459704125387,1.51,0.03,RAMPUP,Pending,,,,,,1731294430541415935,"Cod Lampu Led H6 Laser Hi Lo Lampu Utama Motor Led Laser H6 Berkualitas Dan Super Terang H6 Laser 2 Colour Car Car",1731293042574591487,"MotoX Racing"
545927815,"2025-08-07 20:25:51","2025-08-07 21:06:28","TikTok Shop ID - CPS",-,579908430395966758,0.55,0.01,RAMPUP,Pending,,,,,,1729621424856532397,"Casing Hp OPPO A17 OPPO A17K Case hp kartun pasangan ponsel pola Casing bunga lembut cangkang Anti drop Softcase pelindung Kesing",1729621424856466861,Dplkke
545928153,"2025-08-07 20:23:22","2025-08-07 21:06:47","TikTok Shop ID - CPS",-,579908381085435249,2.32,0.05,RAMPUP,Pending,,,,,,1731039433129822016,"Pasta gigi pemutih menghilangkan noda kuning dan bau mulut, menyegarkan nafas, mengunci keputihan dan mencegah ngengat",1731039360762611520,"Amsp house039"
545928495,"2025-08-07 20:19:06","2025-08-07 21:07:06","TikTok Shop ID - CPS",-,579908316709094918,1.98,0.02,RAMPUP,Pending,,,,,,1731641492812694814,"sweater, hoodie crop top Rib anak perempuan Usia 3-12 Tahun/Hoodie croptop/sweater croptop Baju Fashion Jeans Pakaian Atasan Motif",1731641502560388382,"zibh store"
545928551,"2025-08-07 20:18:35","2025-08-07 21:07:09","TikTok Shop ID - CPS",-,579908357223384765,0.32,0.01,RAMPUP,Pending,,,,,,1731990327087891924,"Sampereun Grosir Sabuk Anak Logo TK Gesper Roda 1 Lusin Ikat Pinggang Sekolah Fashion",1730812032464750036,"Sampereun Store"
545928687,"2025-08-07 20:16:53","2025-08-07 21:07:17","TikTok Shop ID - CPS",-,579908319174952517,6.17,0.21,RAMPUP,Pending,,,,,,1729596028701084009,"LAMPU LED NATAL BOLA KELERENG ANGGUR 10M RAINBOW 10 METER MURAH",1729596028701018473,"HomeWare Universe"
545928899,"2025-08-07 20:16:14","2025-08-07 21:07:31","TikTok Shop ID - CPS",-,579908353005029147,1.90,0.07,RAMPUP,Pending,,,,,,1730989698707260674,"【Barang Wajib】O.TWO.O Lip Tint Matte Velvet Long Lasting Waterproof Ultra Stay Lolepop Lipgloss Smooth Lightweight NON-STICK CUP Lip Makeup High Pigmentation Gloss Lipstick Liptint",1730989697951368450,otwoo_id
545928900,"2025-08-07 20:16:13","2025-08-07 21:07:31","TikTok Shop ID - CPS",-,579908270651835875,0.56,0.02,RAMPUP,Pending,,,,,,1731511437249578295,"Softcase Infinix Hot 9 / 10 / 11 / 12 / 20 / 30 Play / Hot 8 / 9 / 10 / 11 /11 /Hot 12i / Hot 12 Pro / Hot 20s / Hot 20 5G Motif Logo Apel - Case Hp - Casing Hp - Silikon Hp Infinix - Kesing Pro Kamera - Softcase Infinix Hape Hijau Hardcase",1731511418677003575,"Casemakmur Abadi"
545928921,"2025-08-07 20:16:06","2025-08-07 21:07:32","TikTok Shop ID - CPS",-,579908344849335927,0.85,0.01,RAMPUP,Pending,,,,,,1730370793732474053,"[ISI 50 PCS] IMP Paper Cup 6.5 Oz / Gelas Kertas Sekali Pakai Ukuran 180ml / Cup Tester Kecil Minuman / Papercup Jasuke Kopi Teh Susu",1730370799550039237,"Smart Packaging"
545929056,"2025-08-07 20:14:19","2025-08-07 21:07:39","TikTok Shop ID - CPS",-,579908330120905847,1.22,0.04,RAMPUP,Pending,,,,,,1729737021119693826,"KAOS HUT RI KAOS INDONESIA KAOS AGUSTUSAN KEMERDEKAAN Sablon",1729736248347558914,"SOLIX ONLINE"
545929065,"2025-08-07 20:14:14","2025-08-07 21:07:40","TikTok Shop ID - CPS",-,579908281634686017,8.89,0.15,RAMPUP,Pending,,,,,,1729987309307464553,"HELM KYOTO HALF FACE HITAM GLOSSY SOLID UNTUK PRIA DAN WANITA DEWASA SNI MOTORCYCLE | MERK NIELS",1729987295777295209,"fourkey helmet"
545929152,"2025-08-07 20:13:16","2025-08-07 21:07:46","TikTok Shop ID - CPS",-,579908297873130608,7.28,0.25,RAMPUP,Pending,,,,,,1732032234995156972,"[kulit sapi lembut]Sneakers Kerja  untuk PriaModel Kasual Selipkan Flat Shoe sepatupantofel kulit sepatu laki-laki Orang sepatu kulit kulit ayah Jadilah non-slip Tahan aus Sepatu olahraga Sepatu lari Sepatu Doudou, breathable casual shoes，New sports shoes",1732032141263603692,"KRISTIN JOSEPHINE"
545929304,"2025-08-07 20:10:53","2025-08-07 21:07:55","TikTok Shop ID - CPS",-,579908274689967805,0.24,0.01,RAMPUP,Pending,,,,,,1730202538884301899,"BISA COD TERMURAH | Sabuk Gesper Ikat pinggang Anak Sekolah SD SMP SMA PRAMUKA MI MADRASAH Jepit Dan Geser Perlengkapan Sekolah Fashion",1730202534004753483,"Erfina.store ID"
545929328,"2025-08-07 20:10:29","2025-08-07 21:07:56","TikTok Shop ID - CPS",-,579908225791854475,5.56,0.19,RAMPUP,Pending,,,,,,1731218018509883022,"AlQuran Belajar Untuk Pemula Al-Quranurkarim Duo Arabic Latin A5  Al Quran Full 30 Juz",1730967550424286862,"Bumi Tauhid"
545929592,"2025-08-07 20:07:15","2025-08-07 21:08:13","TikTok Shop ID - CPS",-,579908217158927687,1.02,0.02,RAMPUP,Pending,,,,,,1731482691631809784,"Animate 5X Active Whitening Night Cream 10 gr",1731482691631744248,Animate
545929640,"2025-08-07 20:07:02","2025-08-07 21:08:17","TikTok Shop ID - CPS",-,579908192001951165,2.08,0.01,RAMPUP,Pending,,,,,,1729884797700574031,"(10pc) BUKU TULIS CAMPUS 36 LEMBAR / BUKU KAMPUS BOXY PANJANG UKURAN BIG BOSS",1729727950720305999,"Brother Stationery"
545930027,"2025-08-07 20:03:28","2025-08-07 21:08:39","TikTok Shop ID - CPS",-,579908178487969639,11.25,0.35,RAMPUP,Pending,,,,,,1731380892824733494,"Jubah Pria Gamis Slimfit ALFATA Jubbah Gamis pria Mewah Model Terbaru Al faan jubah jubah mewah bordir jubah pria muslim Alzan",1731380723519424310,Alfaan.stylemuslim771
545930079,"2025-08-07 20:02:41","2025-08-07 21:08:42","TikTok Shop ID - CPS",-,579908186109609080,1.37,0.03,RAMPUP,Pending,,,,,,1729618457317050023,"Kemoceng Bulu Microfiber Fleksibel 280cm dengan Stick Extendable Panjang Teleskopik",1729618457336776359,Zaiyani
545930514,"2025-08-07 19:57:27","2025-08-07 21:09:06","TikTok Shop ID - CPS",-,579908130446739017,5.81,0.02,RAMPUP,Pending,,,,,,1729682484249396674,"Helm Honda half face BLV2 original AHM",1729682522043155906,JCBhobby
545930876,"2025-08-07 19:53:14","2025-08-07 21:09:28","TikTok Shop ID - CPS",-,579908044941789112,1.14,0.02,RAMPUP,Pending,,,,,,1729626438118180283,"MANSET ANAK KAOS TANGAN PANJANG Fashion",1729626489796658619,"nadira store"
545931438,"2025-08-07 19:47:02","2025-08-07 21:10:04","TikTok Shop ID - CPS",-,579908006345410292,1.07,0.04,RAMPUP,Pending,,,,,,1729605044493387166,"WALLSTICKER UKURAN TINGGI BADAN/ UTB",1729604958626940318,"sakura wallsticker"
545931987,"2025-08-07 19:40:36","2025-08-07 21:10:39","TikTok Shop ID - CPS",-,579907916467308486,0.24,0.00,RAMPUP,Pending,,,,,,1729562959000143796,"WENIS Pengharum Ruangan Air Freshener Wenis 50gr Pewangi Gantung Kamar",1729562947297249204,"Juragan Kece Store"
545931988,"2025-08-07 19:40:36","2025-08-07 21:10:39","TikTok Shop ID - CPS",-,579907916467308486,0.24,0.00,RAMPUP,Pending,,,,,,1729562959000405940,"WENIS Pengharum Ruangan Air Freshener Wenis 50gr Pewangi Gantung Kamar",1729562947297249204,"Juragan Kece Store"
545932250,"2025-08-07 19:37:29","2025-08-07 21:10:56","TikTok Shop ID - CPS",-,579907875062121949,0.88,0.01,RAMPUP,Pending,,,,,,1731182210171438178,"Cussons Baby Cream 50g | Dermatologically Tested Mild Formula | Krim Bayi Lembut dan Wangi Kulit Sensitif",1731182137059542114,"Kirey Kosmetik"
545932468,"2025-08-07 19:35:31","2025-08-07 21:11:09","TikTok Shop ID - CPS",-,579907855595964165,0.24,0.00,RAMPUP,Pending,,,,,,1732078302759323323,"Bando Scrunchie merah putih/bando merah Putih Spesial hari kemerdekaab",1731861159647282875,Ajoyainer
545932518,"2025-08-07 19:35:05","2025-08-07 21:11:13","TikTok Shop ID - CPS",-,579907865794282550,5.45,0.09,RAMPUP,Pending,,,,,,1732122482730763389,"【280Gsm 40S COTTON】LINK 3 Oversized T- Shirt Heavy Cotton 40S MODISH kaos pria streetwear INS lengan pendek hitam putih-ZHSZNZ007",1732122434628060285,MODISH.IND
545932549,"2025-08-07 19:34:46","2025-08-07 21:11:14","TikTok Shop ID - CPS",-,579907816876181447,1.10,0.02,RAMPUP,Pending,,,,,,1731396192981779695,"Drve Retinol Essence 1 anti penuaan, anti kerutan, mengandung Niacinamide 10% untuk mencerahkan wajah",1731396192667600111,"Drve store 2"
545932906,"2025-08-07 19:31:11","2025-08-07 21:11:38","TikTok Shop ID - CPS",-,579907766963766994,1.57,0.03,RAMPUP,Pending,,,,,,1729437940120521165,"Masker Duckbil MOUSON 4Ply isi 50Pcs Putih Hitam Abu Warna Duckbill 4 Ply Earloop Dewasa tali karet elastis warna",1729437939438815693,SUHU
545933695,"2025-08-07 19:22:49","2025-08-07 21:12:27","TikTok Shop ID - CPS",-,579907739928986772,1.26,0.02,RAMPUP,Pending,,,,,,1729500668668905857,"[COD]Topi Snapback Bordir SCH Lima Panel New MOdel/Topi Distro Pria/Topi Keren",1729500663366519169,"Dunia Distro"
545933778,"2025-08-07 19:21:52","2025-08-07 21:12:38","TikTok Shop ID - CPS",-,579907739968504994,0.55,0.00,RAMPUP,Pending,,,,,,1729635271603948361,"Colorful Reward Sticker Star Stiker Bintang isi ±10 lembar",1729385182844847945,"Toko Mama Sekar"
545934393,"2025-08-07 19:14:45","2025-08-07 21:13:14","TikTok Shop ID - CPS",-,579907607635331019,7.36,0.20,RAMPUP,Pending,,,,,,1729876555028990045,"Sandal Kulit Asli Saman Mode TB Anti Slip untuk Pria Jantan Cowok Macho - Coklat Hitam Karet Sendal priamurah",1729417678290258013,Mcenter
545934520,"2025-08-07 19:12:52","2025-08-07 21:13:22","TikTok Shop ID - CPS",-,579907584503416657,6.39,0.09,RAMPUP,Pending,,,,,,1731141521031398861,"KAOS BAND DESIGN CUSTOM | TAG GILDAN dan NSA Premium",1731141521031071181,ARMA.Clothing
545934639,"2025-08-07 19:11:26","2025-08-07 21:13:29","TikTok Shop ID - CPS",-,579907570795578460,1.69,0.01,RAMPUP,Pending,,,,,,1732003298043332030,"CHIKI JACKPOT BERHADIAH UANG TUNAI LANGSUNG JIKA BERUNTUNG ! 1 RENCENG ISI 1O PCS",1732003267770418622,DEKASNACK
545934887,"2025-08-07 19:08:00","2025-08-07 21:13:43","TikTok Shop ID - CPS",-,579907535504114901,3.79,0.04,RAMPUP,Pending,,,,,,1729601377716045546,"Long Dress Ayuna Kerut Tali Panjang Casual Fit",1729615614401743594,gazelabali
545935019,"2025-08-07 19:06:06","2025-08-07 21:13:50","TikTok Shop ID - CPS",-,579907515387380922,0.76,0.01,RAMPUP,Pending,,,,,,1731307483098547549,"Kaos Anak Anak Karakter 17 Agustus Merah Putih Umur 2-16 Tahun",1731307466096608605,"Sytyflo Shopp"
545935362,"2025-08-07 19:03:20","2025-08-07 21:14:12","TikTok Shop ID - CPS",-,579907496445380046,0.91,0.02,RAMPUP,Pending,,,,,,1730916292660725125,"Casing Berkualitas Softcase Hitam Bergelombang untuk Semua Tipe Handphone macam macam motif lucu cute anak anak dan wanita bahan tebal kuat",1730914913108329861,dreamcase
545935416,"2025-08-07 19:02:21","2025-08-07 21:14:15","TikTok Shop ID - CPS",-,579907485353412104,0.90,0.01,RAMPUP,Pending,,,,,,1730267082830612302,"Casing Hp Untuk Infinix Hot 11 Hot 11s NFC Case Pola kartun yang lucu Casing Pelindung Silikon Kasing gelombang transparan modis Softcase Kesing",1730267057185654606,RSportCase
545935482,"2025-08-07 19:01:31","2025-08-07 21:14:18","TikTok Shop ID - CPS",-,579907454762124735,0.69,0.02,RAMPUP,Pending,,,,,,1729906856324467015,"Anting Korean Style Perempuan Model Love 569 Earrings",1729906833013442887,"Gudang Populer"
545935739,"2025-08-07 18:59:10","2025-08-07 21:14:33","TikTok Shop ID - CPS",-,579907448035378202,1.56,0.01,RAMPUP,Pending,,,,,,1729791482194069121,"Dot SLIM NECK Spiral / Silikon Dot BPA FREE Peristaltic Plus Standar / Baby Breast Feeding Nipple Kids Silicone Slim for Different Milk Bottle Pacifier bisa untuk Pigeon",1729385349703239297,"Perlengkapan Bayi - Lanugo Baby"
545935789,"2025-08-07 18:58:23","2025-08-07 21:14:37","TikTok Shop ID - CPS",-,579907404038767662,2.20,0.08,RAMPUP,Pending,,,,,,1730469802332227145,"KOTAK R0K0 KOREK UNIVERSAL KOTAK RKK ROKK CASE KOREK",1730469753540871753,"ultimatte store"
545935865,"2025-08-07 18:57:14","2025-08-07 21:14:41","TikTok Shop ID - CPS",-,579907446802711869,1.01,0.03,RAMPUP,Pending,,,,,,1729640100687349583,"[CLM] Kipas Angin Karakter Mini Portable USB Genggam Kipas Angin Stand Kipas Angin Lucu Cute",1729640100690691919,"Classica Living"
545935869,"2025-08-07 18:57:14","2025-08-07 21:14:42","TikTok Shop ID - CPS",-,579907446802711869,1.01,0.03,RAMPUP,Pending,,,,,,1729640100687415119,"[CLM] Kipas Angin Karakter Mini Portable USB Genggam Kipas Angin Stand Kipas Angin Lucu Cute",1729640100690691919,"Classica Living"
545935878,"2025-08-07 18:57:04","2025-08-07 21:14:42","TikTok Shop ID - CPS",-,579907415937484475,4.53,0.23,RAMPUP,Pending,,,,,,1730727337485764168,"Kreain Nature Krim Kolagen Sendi, bahan lembut, perawatan harian yang nyaman",1730727316415088200,"KREAIN NATURE OFFICIALSTORE.ID"
545936413,"2025-08-07 18:50:50","2025-08-07 21:15:17","TikTok Shop ID - CPS",-,579907359960958553,0.55,0.01,RAMPUP,Pending,,,,,,1729721518536885451,"Hanasui Anti-Aging Peel Off Mask Gold Sachet | Netto 10gr",1729721218589820107,"Mafaza Beauty Oficial"
545936440,"2025-08-07 18:50:34","2025-08-07 21:15:19","TikTok Shop ID - CPS",-,579907327298339883,1.01,0.02,RAMPUP,Pending,,,,,,1730578465801929946,"Pembersih Wajah Pria 160ML Pemutih Wajah Anti Acne Face Wash Komedo Kontrol Minyak Melembabkan Ringan Dan Tidak Mengiritasi Pori-pori Bersih Dalam Perawatan Berjerawat Bersihkan Membersihkan Kering Kusam Pembersihan Gatal Perawatan Cleansing Muka",1730578505429320922,"Ruang Kafka"
545936658,"2025-08-07 18:47:45","2025-08-07 21:15:31","TikTok Shop ID - CPS",-,579907324173321530,1.41,0.02,RAMPUP,Pending,,,,,,1731294430541350399,"Cod Lampu Led H6 Laser Hi Lo Lampu Utama Motor Led Laser H6 Berkualitas Dan Super Terang H6 Laser 2 Colour Car Car",1731293042574591487,"MotoX Racing"
545936726,"2025-08-07 18:47:05","2025-08-07 21:15:36","TikTok Shop ID - CPS",-,579907302265751273,2.20,0.04,RAMPUP,Pending,,,,,,1729885977941084202,"sepatu sneaker viral paling di cari Sepatu snakers sepatu jogging sepatu simple kenxiex sneaker ori import sepatu hovr sepatu afr Pria Running Outdoor",1729885977940297770,"SHAAHIBUN-BOGOR SHOES"
545937056,"2025-08-07 18:43:01","2025-08-07 21:15:55","TikTok Shop ID - CPS",-,579907293988357239,1.39,0.05,RAMPUP,Pending,,,,,,1729738372556358658,"KAOS HUT RI KAOS INDONESIA KAOS AGUSTUSAN KEMERDEKAAN Sablon",1729736248347558914,"SOLIX ONLINE"
545937144,"2025-08-07 18:41:50","2025-08-07 21:16:00","TikTok Shop ID - CPS",-,579907244628608372,0.39,0.01,RAMPUP,Pending,,,,,,1730799311961556643,"[TR] Kartu Permainan Kartu Keluarga Fun Game Board Game Family Game Card Game Toys",1730799321804998307,tararengkiu.id
545937420,"2025-08-07 18:39:40","2025-08-07 21:16:16","TikTok Shop ID - CPS",-,579907230007723119,15.42,0.37,RAMPUP,Pending,,,,,,1731231060429080181,"Pijakan kaki/Plate Step Truk Hino 500 New Gen HGP 51771-EW022",1731231084168644213,abengvariasi
545937429,"2025-08-07 18:39:16","2025-08-07 21:16:17","TikTok Shop ID - CPS",-,579907204770006311,3.61,0.12,RAMPUP,Pending,,,,,,1731004573493397062,"JBL Phantom 4 Earbuds Earphone Nirkabel Sejati Peredam Kebisingan Pembaruan Headset Bluetooth HD Musik Headphone In-Ear Handsfree Dengan Mikrofon",1731004524840126022,"VEHRO SHOP"
545937446,"2025-08-07 18:38:47","2025-08-07 21:16:18","TikTok Shop ID - CPS",-,579907222847850226,5.26,0.18,RAMPUP,Pending,,,,,,1731846690415347664,"SEPATU DOCMART PRIA BOZBAY TALI SEPATU KERJA KANTOR HITAM Karet",1731846483817826256,Bozbay
545937580,"2025-08-07 18:36:24","2025-08-07 21:16:25","TikTok Shop ID - CPS",-,579907175792018977,1.80,0.02,RAMPUP,Pending,,,,,,1731827206032951272,"4pcs tanktop campur singlet wanita baju rangkapan dalam wanita dewasa haiget premium murah nyaman Atasan Dalaman",1731827142632572904,Apossss.id
545938044,"2025-08-07 18:31:27","2025-08-07 21:16:54","TikTok Shop ID - CPS",-,579907164442429267,0.64,0.04,RAMPUP,Pending,,,,,,1730466843074004331,"[UKURAN SMALL] PART 2 CELENGAN TARGET SMALL VIRAL 20k aeterna celengan 2k target 2 jt",1730466852880221547,Gabbar23
545938148,"2025-08-07 18:30:03","2025-08-07 21:17:01","TikTok Shop ID - CPS",-,579907133507405515,2.14,0.07,RAMPUP,Pending,,,,,,1730206488729847776,"JRYU INFINIX Compatible With INFINIX Mirror With Stand Holder Softcase SMART 5 7 8 HOT 30 30i 30PLAY 9PLAY 10PLAY NOTE 30 40 40i NOTE 40 40 PRO",1730206539920017376,"Case Sultan JRYU"
545938449,"2025-08-07 18:25:40","2025-08-07 21:17:19","TikTok Shop ID - CPS",-,579907051400627254,7.52,0.16,RAMPUP,Pending,,,,,,1729718575880439510,"Stainless Lunch Box /Kotak Makan Siang Bento Portabel/Tahan Bocor Gaya Jepang Round Stainless Lunch Box/Kotak Makan Siang Stainless Steel Terisolasi",1729625499833632470,sukra
545938859,"2025-08-07 18:20:52","2025-08-07 21:17:42","TikTok Shop ID - CPS",-,579907030786278925,2.08,0.03,RAMPUP,Pending,,,,,,1731255482184533397,"(10 pack) Tisu momo ultra 360 helai virgin pulp isi 10 pack",1731255455878645141,"pusat tisu terbesar"
545939072,"2025-08-07 18:20:46","2025-08-07 21:17:53","TikTok Shop ID - CPS",-,579907030863939040,1.22,0.04,RAMPUP,Pending,,,,,,1731310773882554358,"Paket 2 pcs Lip Balm Melembabkan Bibir Kering - Gloss Lipstik",1731027259668924406,"Seraya core"
545939114,"2025-08-07 18:20:17","2025-08-07 21:17:55","TikTok Shop ID - CPS",-,579906983396541539,1.47,0.03,RAMPUP,Pending,,,,,,1730435913998632124,"BOTOL MINUM KARAKTER SANRIO ANAK 500ML,EXTRA PACKING BUBBLE Bottles Water",1730435977825125564,"SMILE LUCKY SHOP"
545939224,"2025-08-07 18:17:53","2025-08-07 21:17:59","TikTok Shop ID - CPS",-,579907026904516053,0.43,0.02,RAMPUP,Pending,,,,,,1731419529079588535,"Paket 10 pcs Pembasmi Hama Tikus super ampuh maowang Original",1731419509873870519,STORE88_ID
545939285,"2025-08-07 18:16:48","2025-08-07 21:18:02","TikTok Shop ID - CPS",-,579906962479940846,4.03,0.01,RAMPUP,Pending,,,,,,1731538233002329670,"【Live Exclusive】Aeekiy Krim Perawatan Lutut  Krim Perawatan Sendi Krim pijat perawatan tubuh untuk lutut, tumit, bahu beku, dan nyeri pinggang",1731537942480520774,Aeekiy
545939303,"2025-08-07 18:16:26","2025-08-07 21:18:03","TikTok Shop ID - CPS",-,579906991426078003,1.84,0.06,RAMPUP,Pending,,,,,,1730761422703854741,"Bear 2025 Sepatu Sandal Wanita Permata Platform Sandal Slop Cewek Size 36/37 - 40/41 Jelly Karet",1730557607398769813,Bear.Shope
545939663,"2025-08-07 18:12:25","2025-08-07 21:18:23","TikTok Shop ID - CPS",-,579906944405112808,5.25,0.02,RAMPUP,Pending,,,,,,1731951603576636859,"POPOK BAYI MURAH BABY HAPPY PANTS PER 2 BALL PENGIRIMAN DARI JAKARTA",1729432710440651195,"Toko Manur"
