"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
554114201,"2025-08-20 22:24:05","2025-08-20 22:27:55","2025-08-21 09:52:38","Shopee PH - CPS",-,"209399275204254 | 250820BKUAG7VG",3.50,0.04,MP,Pending,,,68a5da843d9854d97a90e7d0,,"BUY 1 TAKE 1 HIKARI TONER 60ML",Beauty,"EXISTING | APP","285118999 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554112090,"2025-08-20 22:06:06","2025-08-20 23:00:29","2025-08-21 09:51:02","Shopee PH - CPS",-,"209401229273970 | 250820BNNJ1N2M",1.59,0.02,MP,Pending,,,68a5d64d85c0282ba6ff37e9,,"Best-Selling Quartz Watch for Women - Stylish Retro Korean Minimalist Small Round Timepiece with Elegant Charm",Watches,"EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
554114560,"2025-08-20 20:29:10","2025-08-20 22:23:12","2025-08-21 09:52:57","Shopee PH - CPS",-,"209398992231166 | 250820BKJVMU8V",0.58,0.01,MP,Pending,,,68a5bf96f308d1e9f0012469,,"Cheapest Shredded Paper | Colorful Paper Gift Packaging | Paper Fillers Crinkled  20/100 grams",Stationery,"EXISTING | APP","49844600 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554114562,"2025-08-20 20:29:10","2025-08-20 22:23:12","2025-08-21 09:52:57","Shopee PH - CPS",-,"209398992231166 | 250820BKJVMU8V",1.07,0.01,MP,Pending,,,68a5bf96f308d1e9f0012469,,"Cheapest Shredded Paper | Colorful Paper Gift Packaging | Paper Fillers Crinkled  20/100 grams",Stationery,"EXISTING | APP","49844600 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554114565,"2025-08-20 20:29:10","2025-08-20 22:23:12","2025-08-21 09:52:57","Shopee PH - CPS",-,"209398992231166 | 250820BKJVMU8V",1.98,0.02,MP,Pending,,,68a5bf96f308d1e9f0012469,,"QJOQ.ph |5PCS  FULL COLORED High-end Carton Corrugated Cardboard Box Packaging Kraft",Stationery,"EXISTING | APP","49844600 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554114568,"2025-08-20 20:29:10","2025-08-20 22:23:12","2025-08-21 09:52:57","Shopee PH - CPS",-,"209398992231166 | 250820BKJVMU8V",3.97,0.05,MP,Pending,,,68a5bf96f308d1e9f0012469,,"QJOQ.ph |5PCS  FULL COLORED High-end Carton Corrugated Cardboard Box Packaging Kraft",Stationery,"EXISTING | APP","49844600 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554114570,"2025-08-20 20:29:10","2025-08-20 22:23:12","2025-08-21 09:52:57","Shopee PH - CPS",-,"209398992231166 | 250820BKJVMU8V",1.12,0.01,MP,Pending,,,68a5bf96f308d1e9f0012469,,"50pcs/PACK | Jesus Bible Phrase Slang Stickers - Classical Wisdom Words Waterproof Doodle Stickers",Stationery,"EXISTING | APP","49844600 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554115529,"2025-08-20 20:22:34","2025-08-20 22:11:53","2025-08-21 09:53:49","Shopee PH - CPS",-,"209398313229227 | 250820BJXN2Y70",4.81,0.06,MP,Pending,,,68a5be09cd70e0f70902d1b1,,"New MH AA/AAA Rechargeable Battery Rechargeable 1.2V/1.5V 1800/2100/3000mAh","Home Appliances","EXISTING | APP","890627275 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554121561,"2025-08-20 20:10:04","2025-08-20 20:44:28","2025-08-21 09:58:13","Shopee PH - CPS",-,"209393068230528 | 250820BE2B2N0A",1.47,0.02,MP,Pending,,,68a5bb1bfc1079689fc7d0c3,,"【BUY 1 TAKE 2】300PCS Herbal Heating Ginger Patch Detox Foot Body Neck Knee Pain Relief Muscle Paste",Health,"EXISTING | APP","1018882411 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554121563,"2025-08-20 20:10:04","2025-08-20 20:44:28","2025-08-21 09:58:13","Shopee PH - CPS",-,"209393068230527 | 250820BE2B2N09",3.92,0.05,MP,Pending,,,68a5bb1bfc1079689fc7d0c3,,"【Speedwolf】Inflatable Swimming Pool for Kids With Air Pump Indoor/Outdoor Family Summer Pool","Mom & Baby","EXISTING | APP","516252644 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554120983,"2025-08-20 19:49:25","2025-08-20 20:31:40","2025-08-21 09:57:54","Shopee PH - CPS",-,"209392300215204 | 250820BDBEMK9R",12.19,0.16,MP,Pending,,,68a5b6438ee8f22c767d3139,,"MARSHMALLOWSCARF MAWAR 2.0","Muslim Fashion","EXISTING | APP","727873853 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
554115965,"2025-08-20 19:34:56","2025-08-20 22:04:00","2025-08-21 09:54:13","Shopee PH - CPS",-,"209397840294970 | 250820BJGJ24RC",3.29,0.04,MP,Pending,,,68a5b2e0a807cd29b332e736,,"GLOBAL LION For Xiaomi Pad 7 6 5 Pro Case Without Pen Pencil Holder Slot 2024 11.2 11 Inch Auto Wake up","Mobile & Gadgets","EXISTING | APP","1308200730 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
554115202,"2025-08-20 19:02:35","2025-08-20 22:15:32","2025-08-21 09:53:30","Shopee PH - CPS",-,"209398525260328 | 250820BK4Y9WCM",2.71,0.03,MP,Pending,,,68a5ab4a44aa3b26db2d5ff0,,"12PCS or 6PCS BABY T-SHIRT for baby girl or boy 0-6 months old/ Infant Set (STORE NI LOLA NECY)","Baby & Kids Fashion","EXISTING | APP","401990021 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554123745,"2025-08-20 18:59:50","2025-08-20 19:43:35","2025-08-21 09:59:23","Shopee PH - CPS",-,"2755690215339664932 | 2755690215339664932",0.86,0.00,MP,Pending,,,68a5aaa5e0bda3ff94076b21,,"TNT Load 100",TELCO,"EXISTING | APP","171986112 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554117086,"2025-08-20 18:57:31","2025-08-20 21:34:30","2025-08-21 09:55:13","Shopee PH - CPS",-,"209396070215095 | 250820BGUSYSV7",6.21,0.07,MP,Pending,,,68a5aa1b44aa3b26db293b49,,"LOreal Paris Ever Pure Purple Shampoo (200mL) - Hair Care, Hair Treatment, Sulfate Free, Anti-Brass",Beauty,"EXISTING | APP","85636461 | SHOPEE_MALL_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554128165,"2025-08-20 18:36:58","2025-08-20 18:50:01","2025-08-21 10:02:45","Shopee PH - CPS",-,"209386200258255 | 250820B7NN8E3E",1.19,0.01,MP,Pending,,,68a5a5498c092a0becb5a664,,"One Piece Spider-Man phone case For infinix smart 7 case tecno spark go 2023 case cute","Mobile & Gadgets","EXISTING | APP","443334881 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
554120286,"2025-08-20 18:11:45","2025-08-20 20:39:10","2025-08-21 09:57:31","Shopee PH - CPS",-,"209392750232204 | 250820BDRUT42K",3.99,0.05,MP,Pending,,,68a59f60090220f573b29f75,,"Motorcycle Modified Honda TMX155 / TMX125 Speedometer gauge",Motorcycles,"EXISTING | APP","35647078 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554117070,"2025-08-20 18:05:57","2025-08-20 21:50:17","2025-08-21 09:55:12","Shopee PH - CPS",-,"209397016288586 | 250820BHR07GMU",1.63,0.02,MP,Pending,,,68a59e05fb943e5f612d158f,,"【YP】24H Shipment Handheld fan mini fan multi-level wind power portable small fan S-51","Mobile & Gadgets","EXISTING | APP","1489038290 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
554126731,"2025-08-20 18:05:15","2025-08-20 19:03:44","2025-08-21 10:01:32","Shopee PH - CPS",-,"209387024210276 | 250820B8E71S4H",5.23,0.06,MP,Pending,,,68a59ddae3cef8a803c15e57,,"Running Shoes Unisex Sneakers Shock Absorption Wear-resistant Anti slip Breathable","Sports & Outdoors","EXISTING | APP","442071870 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554114467,"2025-08-20 17:52:28","2025-08-20 22:24:01","2025-08-21 09:52:52","Shopee PH - CPS",-,"209399034260874 | 250820BKM4QG5U",6.02,0.07,MP,Pending,,,68a59adbc78eb660fcd2ca7b,,"Allan Superstore 12v2a 12v5a 12v10a 12v15a 12v20a 12v30a Power Supply For Led Sign Signage","Computers & Accessories","EXISTING | APP","609565947 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554126526,"2025-08-20 17:40:10","2025-08-20 19:06:33","2025-08-21 10:01:22","Shopee PH - CPS",-,"209387193230940 | 250820B8K87XCS",0.49,0.01,MP,Pending,,,68a597f912279bbd3f5c49f3,,"Tempered Glass Realme C11 C12 C15 C55 C53 C51 C75X C67 C35 C30 C21 C25 C65 C63 10 9 8 6 Note 50 60X","Mobile & Gadgets","EXISTING | APP","64225470 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554128289,"2025-08-20 17:36:43","2025-08-20 18:47:41","2025-08-21 10:02:50","Shopee PH - CPS",-,"209386061236403 | 250820B7HGP0A2",1.31,0.02,MP,Pending,,,68a5972a7e4d6f5f9b70141d,,"3M Strong Permanent Double Sided Super Sticky Tape Roll For Vehicle 15mm","Home & Living","EXISTING | APP","49778657 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554128292,"2025-08-20 17:36:43","2025-08-20 18:47:41","2025-08-21 10:02:50","Shopee PH - CPS",-,"209386061236403 | 250820B7HGP0A2",0.44,0.01,MP,Pending,,,68a5972a7e4d6f5f9b70141d,,"SupermeFire Genuine Hongli 18650 lithium battery flat head pointed large capacity With Protective","Home Appliances","EXISTING | APP","49778657 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554123597,"2025-08-20 17:28:13","2025-08-20 19:44:33","2025-08-21 09:59:18","Shopee PH - CPS",-,"209389473225085 | 250820BAQ6KEUP",6.45,0.08,MP,Pending,,,68a5952c5b9015f8ba56ae7c,,"Polo Barong Polo Barong ( Short  Sleeves) computirize embroidery","Men Clothes","EXISTING | APP","386515020 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554123387,"2025-08-20 17:10:15","2025-08-20 19:46:41","2025-08-21 09:59:12","Shopee PH - CPS",-,"209389600285202 | 250820BATYS4ND",1.73,0.02,MP,Pending,,,68a590f7172079681ec7cf12,,"Marche Y2K Glossy Pointed Jelly Sandals 1Inch Heel with Ankle Strap Trendy & Comfy Rubber Footwear","Women Shoes","EXISTING | APP","22265445 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
554136947,"2025-08-20 17:03:31","2025-08-20 17:08:15","2025-08-21 10:10:28","Shopee PH - CPS",-,"209380095237085 | 250820B1YQ22P6",1.43,0.02,MP,Pending,,,68a58f63cc5d797c58c3080c,,"【BUY 1 TAKE 2】 HIKARI Ultra White Sunscreen Whitening Wear Sun Screen Sunblock Skincare Tinted Soon.",Beauty,"EXISTING | APP","603945582 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
