"Conversion ID","Click Date","Conversion Date","Recorded On",Advertiser,"Campaign Name","Order ID","Sale Amount (USD)","Estimated Earnings (USD)","Publisher Sub ID 1",Status,Remarks,"Publisher Sub ID 2","Publisher Sub ID 3","Publisher Sub ID 4","Advertiser Sub ID 2","Advertiser Sub ID 3","Advertiser Sub ID 4","Advertiser Sub ID 5"
555663820,"2025-08-17 06:27:54","2025-08-23 17:07:26","2025-08-24 10:14:05","Shopee PH - CPS",-,"209639246221161 | 250823JKB0PFCK",1.40,0.02,MP,Pending,,,68a105e9607b711c1b25ece1,,"[Multi-Color Option]M letter printing Hoodie for men high quality jacket for women casual pullover","Men Clothes","EXISTING | APP","1545393340 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555694387,"2025-08-17 05:16:43","2025-08-23 01:22:45","2025-08-24 10:34:14","Shopee PH - CPS",-,"209582565202645 | 250823GXHSF61Q",1.33,0.02,MP,Pending,,,68a0f53ae56c700be2e58aa9,,"MONIKO Original design 3pc/set ear cuffs without piercing clip earring for  Unisex","Fashion Accessories","EXISTING | APP","714651572 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555694390,"2025-08-17 05:16:43","2025-08-23 01:22:45","2025-08-24 10:34:14","Shopee PH - CPS",-,"209582565202645 | 250823GXHSF61Q",1.33,0.02,MP,Pending,,,68a0f53ae56c700be2e58aa9,,"MONIKO Original Design 18k Gold Plated Opal Stars Crystal Earrings Jewelry Accessories Women Fashion","Fashion Accessories","EXISTING | APP","714651572 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555694397,"2025-08-17 05:16:43","2025-08-23 01:22:45","2025-08-24 10:34:14","Shopee PH - CPS",-,"209582565202645 | 250823GXHSF61P",0.74,0.01,MP,Pending,,,68a0f53ae56c700be2e58aa9,,"Roselife Jennie Cat Eye Sunglasses for Women Anti-UV400 Blocking Cool Black Eyewear","Fashion Accessories","EXISTING | APP","303772957 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555694399,"2025-08-17 05:16:43","2025-08-23 01:22:45","2025-08-24 10:34:14","Shopee PH - CPS",-,"209582565202645 | 250823GXHSF61P",0.85,0.01,MP,Pending,,,68a0f53ae56c700be2e58aa9,,"Roselife Unisex Punk Stainless Steel Beads Chunky Link Chain Star Choker Necklace for Women Men Unisex Y2K Stylish Collarbone Ch","Fashion Accessories","EXISTING | APP","303772957 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555691763,"2025-08-17 01:21:25","2025-08-23 08:29:34","2025-08-24 10:32:57","Shopee PH - CPS",-,"209608167263963 | 250823HPCSFYDB",2.65,0.03,MP,Pending,,,68a0be150ef4a21bcfb0ebac,,"ULA Black Gypsum Screw for wood and metal 1‘’/1-1/4-/11/2‘’/2‘’/3""","Home & Living","EXISTING | APP","1382126542 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555686165,"2025-08-17 00:30:01","2025-08-23 11:24:27","2025-08-24 10:29:28","Shopee PH - CPS",-,"209618667276028 | 250823J05Q2VJQ",0.71,0.01,MP,Pending,,,68a0b2092ba5ba1d0a01c407,,"Natural stone body scrub(batong panghilod)(Medium)",Beauty,"EXISTING | WEB","313415669 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555692731,"2025-08-16 23:54:49","2025-08-23 07:37:43","2025-08-24 10:33:25","Shopee PH - CPS",-,"209605063211274 | 250823HKG97VEQ",3.65,0.04,MP,Pending,,,68a0a9c84017e04042674040,,"Sumikko 50 PCS Baby diaper PANTS ,M ,L,XL,XXL,XXXL Unisex Ultra thin and dry Breathable diapers","Mom & Baby","EXISTING | APP","1026061540 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555690042,"2025-08-16 23:41:51","2025-08-23 09:28:02","2025-08-24 10:32:09","Shopee PH - CPS",-,"209611682226425 | 250823HSNHKXVW",5.52,0.07,MP,Pending,,,68a0a6be259f861bcd6f3a8e,,"Vivo Y33s Battery B-S2","Mobile & Gadgets","EXISTING | APP","981773325 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555690604,"2025-08-16 23:36:59","2025-08-23 08:46:46","2025-08-24 10:32:24","Shopee PH - CPS",-,"209609206275149 | 250823HQBRC1NY",1.56,0.02,MP,Pending,,,68a0a59aa69f991d30519a1e,,"Adventurer Expanding plastic Envelope Colored Transparent with handle push-lock long E-213-LWH",Stationery,"EXISTING | APP","265334987 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555687288,"2025-08-16 23:36:40","2025-08-23 11:10:51","2025-08-24 10:30:17","Shopee PH - CPS",-,"209617851215344 | 250823HYDCTT9Y",6.41,0.08,MP,Pending,,,68a0a588b7d89b1bc97be9c9,,"UGREEN Original MFi USB Cable for iPhone 14 Mini 2.4A Fast Charging Charger Data Cable for iPhone 13 Max 11 XR 8","Mobile & Gadgets","EXISTING | APP","64922227 | SHOPEE_MALL_CB | ORDERED_IN_DIFFERENT_SHOP"
555669094,"2025-08-16 23:03:55","2025-08-23 15:39:34","2025-08-24 10:17:42","Shopee PH - CPS",-,"209633974238241 | 250823JEDVX6SR",1.15,0.01,MP,Pending,,,68a09ddb801d641c98111085,,"YQY #8071 capacity men chest waterproof wear-resistant business bag waist bag multi-functional","Men Bags","EXISTING | APP","5185360 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555656328,"2025-08-16 22:43:07","2025-08-23 18:52:24","2025-08-24 10:08:39","Shopee PH - CPS",-,"209645544259554 | 250823JS6PYB2P",3.40,0.04,MP,Pending,,,68a098fab49fcc1bbd3340b5,,"BUY 1 TAKE 1 HIMALAYAN PINK SALT + BONITA SUNFLOWER COLLAGEN Face & Body Oil 100ML",Beauty,"EXISTING | APP","531903600 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555689987,"2025-08-16 22:28:27","2025-08-23 10:11:14","2025-08-24 10:32:07","Shopee PH - CPS",-,"209614274221068 | 250823HV2SHJTR",0.69,0.01,MP,Pending,,,68a0958a6a51bb1c2171a211,,"MPM Pet Poop Bags Plastic Pick Up Bag Dogs Portable Tissue Disposable Trash Bags No Dirty Hands",Pets,"EXISTING | APP","1418711780 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555645450,"2025-08-16 22:06:16","2025-08-23 20:59:03","2025-08-24 10:00:32","Shopee PH - CPS",-,"209653142241062 | 250823K094YD47",1.56,0.02,MP,Pending,,,68a09057bac4f51c99123ea4,,"EMILY Self Tie Sleeveless Mini Dress For Kids New Trend Fit 2-4 Years Old 50005","Baby & Kids Fashion","EXISTING | APP","86411248 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555656418,"2025-08-16 21:43:25","2025-08-23 18:38:29","2025-08-24 10:08:42","Shopee PH - CPS",-,"209644709256533 | 250823JRDTN3AM",2.25,0.03,MP,Pending,,,68a08afaf8fb394010f8dc7b,,"GODDID design oversized tshirt basic cotton t-shirt fashion casual shirts trend top unisex tops tees","Men Clothes","EXISTING | APP","265085343 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555677969,"2025-08-16 21:21:06","2025-08-23 13:26:36","2025-08-24 10:23:46","Shopee PH - CPS",-,"209625996244454 | 250823J704HD72",1.50,0.02,MP,Pending,,,68a085c2e3766540096ef8d3,,"HONDA SIDE MIRROR CHROME STEM LONG STEM STOCK TYPE Designs Hight Quality accessories",Motorcycles,"EXISTING | APP","85279160 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555658385,"2025-08-16 21:01:08","2025-08-23 18:16:49","2025-08-24 10:10:01","Shopee PH - CPS",-,"209643409224670 | 250823JQ72U5CU",0.30,0.00,MP,Pending,,,68a08113788c2f1bb3367143,,"UGREEN USB A To Micro USB Cable 2A Qualcomm 3.0 QC Quick Charge Fast Charging 480Gbps Data Transfer Smartphone Android","Mobile & Gadgets","EXISTING | APP","98350209 | SHOPEE_MALL_CB | ORDERED_IN_DIFFERENT_SHOP"
555665710,"2025-08-16 20:31:12","2025-08-23 16:37:04","2025-08-24 10:15:26","Shopee PH - CPS",-,"209637424235131 | 250823JHMQ3RYH",1.01,0.01,MP,Pending,,,68a07a0ff37148a830776789,,"【Buy1 Take2】Oil Control Matte Face Powder Long Lasting Flawless Setting Powder Face Makeup With Mirr",Beauty,"EXISTING | APP","1482519702 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555654122,"2025-08-16 20:12:57","2025-08-23 19:16:31","2025-08-24 10:07:01","Shopee PH - CPS",-,"209646991298904 | 250823JTHTYAWV",0.76,0.01,MP,Pending,,,68a075c779dd161c4ea42001,,"Square Wall Mirror Bedroom Living Room Mirror Sticker Self Adhesive Acrylic DlY Mirror","Home & Living","EXISTING | APP","874253705 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555753278,"2025-08-16 20:09:16","2025-08-23 11:07:02","2025-08-24 11:50:10","Shopee VN - CPS",-,"209617622235905 | 250823HY6JEQFH",1.33,0.02,MP,Pending,,Shopee,68a074ebe504eb1be11a5d8b,,"Quần Dài kẻ sọc ống rộng nữ dáng suông lưng cao cạp chun Sọc suông đen new","Thời Trang Nữ","EXISTING | APP","30142553 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555753279,"2025-08-16 20:09:16","2025-08-23 11:07:02","2025-08-24 11:50:10","Shopee VN - CPS",-,"209617622235904 | 250823HY6JEQFG",0.44,0.01,MP,Pending,,Shopee,68a074ebe504eb1be11a5d8b,,"Wilburtay Set 10 Miếng Dán Tóc Mái Không In Hằn Dấu Vết Thời Trang Hàn Quốc Cho Nữ","Phụ Kiện Thời Trang","EXISTING | APP","1128053786 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555669170,"2025-08-16 19:57:29","2025-08-23 15:38:31","2025-08-24 10:17:45","Shopee PH - CPS",-,"209633911201080 | 250823JEC0TND8",0.35,0.00,MP,Pending,,,68a07228d0c4171bcb880119,,"【KoreaMade】 4 Plys 50g Smooth Milk Fiber Knitting Wool Crochet Yarn Milk Cotton Hand Knitted","Hobbies & Collections","EXISTING | APP","439138951 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555669172,"2025-08-16 19:57:29","2025-08-23 15:38:31","2025-08-24 10:17:45","Shopee PH - CPS",-,"209633911201080 | 250823JEC0TND8",0.12,0.00,MP,Pending,,,68a07228d0c4171bcb880119,,"Aluminum Crochet Hook Knit Soft Milk Cotton Yarn Ahook 1Pcs","Hobbies & Collections","EXISTING | APP","439138951 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555669175,"2025-08-16 19:57:29","2025-08-23 15:38:31","2025-08-24 10:17:45","Shopee PH - CPS",-,"209633911201080 | 250823JEC0TND8",0.37,0.00,MP,Pending,,,68a07228d0c4171bcb880119,,"【KoreaMade】 4 Plys 50g Smooth Milk Fiber Knitting Wool Crochet Yarn Milk Cotton Hand Knitted","Hobbies & Collections","EXISTING | APP","439138951 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555663946,"2025-08-16 19:36:46","2025-08-23 17:05:55","2025-08-24 10:14:10","Shopee PH - CPS",-,"209639155248663 | 250823JK89X6UE",6.14,0.07,MP,Pending,,,68a06d4ea61f26a48e831b9f,,"Smart GPS Tracker Mini Tag For IOS  Find My APP ITag Anti-Lost Reminder Device MFI Rated Locator Car Key Pet Kids Finder","Mobile & Gadgets","EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555663949,"2025-08-16 19:36:46","2025-08-23 17:05:55","2025-08-24 10:14:10","Shopee PH - CPS",-,"209639155248662 | 250823JK89X6UD",3.08,0.04,MP,Pending,,,68a06d4ea61f26a48e831b9f,,"Replacement Remote for Xiaomi Mi TV Stick/Mi Box 4S 4K Bluetooth Voice Control","Home Appliances","EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555663953,"2025-08-16 19:36:46","2025-08-23 17:05:55","2025-08-24 10:14:10","Shopee PH - CPS",-,"209639155248661 | 250823JK89X6UC",9.38,0.11,MP,Pending,,,68a06d4ea61f26a48e831b9f,,"Replacement Remote for Skyworth Basic LED TV","Home Appliances","EXISTING | APP","116776365 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555685960,"2025-08-16 19:29:28","2025-08-23 11:26:36","2025-08-24 10:29:20","Shopee PH - CPS",-,"209618796227747 | 250823J09J279R",27.91,0.33,MP,Pending,,,68a06b97282afe1c2bf1ebd6,,"【5Y Warranty】Dog Cage Steel Top-Door Kennel Removable Tray 4 Wheels 5 Sizes Sulit Pet Crate",Pets,"EXISTING | APP","1347154825 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555691910,"2025-08-16 19:22:32","2025-08-23 08:27:43","2025-08-24 10:33:01","Shopee PH - CPS",-,"209608062281042 | 250823HP9NCDRJ",2.07,0.02,MP,Pending,,,68a069f64017e040428fcabd,,"Simple Rush Fashion Solid Color Drifit Polo Shirt 180 GSM Men&Women Polo Shirt High Quality Top","Men Clothes","EXISTING | APP","1223148515 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555691914,"2025-08-16 19:22:32","2025-08-23 08:27:43","2025-08-24 10:33:01","Shopee PH - CPS",-,"209608062281042 | 250823HP9NCDRJ",2.09,0.03,MP,Pending,,,68a069f64017e040428fcabd,,"Simple Rush Fashion Solid Color Drifit Polo Shirt 180 GSM Men&Women Polo Shirt High Quality Top","Men Clothes","EXISTING | APP","1223148515 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555691917,"2025-08-16 19:22:32","2025-08-23 08:27:43","2025-08-24 10:33:01","Shopee PH - CPS",-,"209608062281042 | 250823HP9NCDRJ",2.07,0.02,MP,Pending,,,68a069f64017e040428fcabd,,"Simple Rush Fashion Solid Color Drifit Polo Shirt 180 GSM Men&Women Polo Shirt High Quality Top","Men Clothes","EXISTING | APP","1223148515 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555692799,"2025-08-16 18:52:26","2025-08-23 06:19:45","2025-08-24 10:33:27","Shopee PH - CPS",-,"209600385247847 | 250823HF4UYMDD",9.29,0.11,MP,Pending,,,68a062dbb59f0d1be8b620e1,,"Banana Twine for trellis and holding plants/Vegetable Sewing Twine 1 PLY-2 PLY-3 PLY-4PLY Pre roll","Home & Living","EXISTING | APP","1026981315 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555683395,"2025-08-16 18:41:35","2025-08-23 12:02:12","2025-08-24 10:27:38","Shopee PH - CPS",-,"209620931231714 | 250823J2965AJD",1.17,0.01,MP,Pending,,,68a0605fea22481c9d644c0c,,"Magic Cube Tulip Night Light DIY Tulip Flower Sea Mirror Lamp Decorative Gifts for Birthday Holiday","Home & Living","EXISTING | APP","659470317 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555676484,"2025-08-16 18:30:47","2025-08-23 13:53:30","2025-08-24 10:22:48","Shopee PH - CPS",-,"209627610252789 | 250823J8G7S18W",0.79,0.01,MP,Pending,,,68a05dd6b59f0d1be8a4c622,,"Inkartlink Arm Band Set Waterproof Temporary Tattoo Stickers Long-lasting Semi Permanent Fake Tattoos","Fashion Accessories","EXISTING | APP","822386212 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555676487,"2025-08-16 18:30:47","2025-08-23 13:53:30","2025-08-24 10:22:48","Shopee PH - CPS",-,"209627610252789 | 250823J8G7S18W",0.70,0.01,MP,Pending,,,68a05dd6b59f0d1be8a4c622,,"Inkartlink Arm Band Set Waterproof Temporary Tattoo Stickers Long-lasting Semi Permanent Fake Tattoos","Fashion Accessories","EXISTING | APP","822386212 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555680682,"2025-08-16 18:20:58","2025-08-23 12:30:36","2025-08-24 10:25:41","Shopee PH - CPS",-,"209622636230975 | 250823J3V06269",7.93,0.10,MP,Pending,,,68a05b87636a391bd10daa3b,,"100 PCS EGG TRAYS ( 30 ' S  ) FOR BULK ORDERS","Home & Living","EXISTING | APP","78108769 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555693594,"2025-08-16 18:20:12","2025-08-23 01:55:32","2025-08-24 10:33:51","Shopee PH - CPS",-,"209584525269005 | 250823H0C6QDWK",2.39,0.03,MP,Pending,,,68a05b5bdce8f31bc8969812,,"14Cm Colored Twisted Glass Pipe Hand Tube Water Pipe With 3Cm Big Oil Burner","Home & Living","EXISTING | APP","1454002823 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555660299,"2025-08-16 18:13:36","2025-08-23 17:53:59","2025-08-24 10:11:31","Shopee PH - CPS",-,"209642039289734 | 250823JNX8C33T",1.01,0.01,MP,Pending,,,68a059cf55082ea592da65ca,,"360pcs Star Pimple Acne Color Invisible Removal Skin Care Patch for Facial Blemishes Makeup Tool",Beauty,"EXISTING | APP","196214868 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555678158,"2025-08-16 17:58:22","2025-08-23 13:07:44","2025-08-24 10:23:54","Shopee PH - CPS",-,"209624864290225 | 250823J5XD0VSS",1.75,0.02,MP,Pending,,,68a0563e0115e91c32b9bb1e,,"For Samsung Galaxy A56 A36 A06 A05 A05S A15 A16 A25 A26 A35 A55 A04 A04S A04E A02 A02S A03 A03S A12 A13 A14 A20 A20S A21S A22 A2","Mobile & Gadgets","EXISTING | APP","273550038 | C2C_CB | ORDERED_IN_DIFFERENT_SHOP"
555693945,"2025-08-16 17:23:10","2025-08-23 06:38:24","2025-08-24 10:34:01","Shopee PH - CPS",-,"209601504273542 | 250823HG675P6B",4.16,0.05,MP,Pending,,,68a04dfeb0f6761be498cc71,,"LABER LEE Small Crossbody Bag Men Shoulder Bag Mini Leisure Waterproof Fanny Pack Sling Bag Casual Day Bag","Men Bags","EXISTING | APP","234470344 | PREFERRED_CB | ORDERED_IN_DIFFERENT_SHOP"
555664964,"2025-08-16 17:14:17","2025-08-23 16:47:06","2025-08-24 10:14:52","Shopee PH - CPS",-,"209638026249021 | 250823JJ6N7SC6",4.76,0.06,MP,Pending,,,68a04be9e4b80e1bc9e283e9,,"Portable Juicer Electric Blender 2 Cups Wireless Juicer Fruit Squeezer Mini Ice Blender USB Charging","Home Appliances","EXISTING | APP","556800153 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555655699,"2025-08-16 17:00:12","2025-08-23 19:00:07","2025-08-24 10:08:11","Shopee PH - CPS",-,"209646006283845 | 250823JSMFKBVK",18.94,0.23,MP,Pending,,,68a0489c4733c41c2ca21bdd,,"HASSNS PRO7 MTB Hub 6 Pawls 3 Teeth 32/36 Holes Ultralight Hub 120 Beeps 4 Bearing Cassette Hub","Sports & Outdoors","EXISTING | APP","762579603 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555685112,"2025-08-16 16:54:39","2025-08-23 11:42:58","2025-08-24 10:28:48","Shopee PH - CPS",-,"209619779292064 | 250823J16UJW4Q",3.19,0.04,MP,Pending,,,68a0474e6a51bb1c21696763,,"Authentic Mongol Pencil #2 with FREE engraving personalized laser pencil engraved customized pencil",Stationery,"EXISTING | APP","261018 | PREFERRED_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555658390,"2025-08-16 16:51:16","2025-08-23 18:16:47","2025-08-24 10:10:01","Shopee PH - CPS",-,"209643407206212 | 250823JQ70WN93",1.49,0.02,MP,Pending,,,68a04684ae6c9d4048c85283,,"Lovito Women Casual Belt Plain Metal Retro Elegant Versatile Belt LFA12395","Fashion Accessories","EXISTING | APP","426377685 | SHOPEE_MALL_CB | ORDERED_IN_DIFFERENT_SHOP"
555691143,"2025-08-16 15:09:12","2025-08-23 09:09:54","2025-08-24 10:32:39","Shopee PH - CPS",-,"209610594298146 | 250823HRN4333S",8.28,0.10,MP,Pending,,,68a02e97f61b921be3eb7bb3,,"Lovito Women Casual Plain Button Blazer L102AD502","Women Clothes","EXISTING | APP","426377685 | SHOPEE_MALL_CB | ORDERED_IN_DIFFERENT_SHOP"
555691147,"2025-08-16 15:09:12","2025-08-23 09:09:54","2025-08-24 10:32:39","Shopee PH - CPS",-,"209610594298145 | 250823HRN4333R",4.58,0.06,MP,Pending,,,68a02e97f61b921be3eb7bb3,,"Kinwoo cargo skirt A-line skirt 23-34 with back slit","Women Clothes","EXISTING | APP","595666505 | C2C_NON_CB | ORDERED_IN_DIFFERENT_SHOP"
555691150,"2025-08-16 15:09:12","2025-08-23 09:09:54","2025-08-24 10:32:40","Shopee PH - CPS",-,"209610594298144 | 250823HRN4333Q",8.53,0.10,MP,Pending,,,68a02e97f61b921be3eb7bb3,,"Lovito Women Casual Blazer Plain Button Front Blazer LNA40091","Women Clothes","EXISTING | APP","426377685 | SHOPEE_MALL_CB | ORDERED_IN_DIFFERENT_SHOP"
